Date,Datasource,Campaign,Clicks,Impressions
01.05.2019,Google Adwords,New General Campaign - UK - Desktop,48,1913
01.05.2019,Google Adwords,New General Campaign - UK - Mobile,81,1378
01.05.2019,Google Adwords,New General Campaign - USA - Desktop,64,2751
01.05.2019,Google Adwords,New General Campaign - USA - Mobile,99,3046
01.05.2019,Google Adwords,YouTube TrueView - Prio 1 - Leads,32,5827
01.05.2019,Google Adwords,YouTube TrueView - Prio 2 - Leads,131,13388
01.05.2019,Google Analytics,B2B - Leads,12,553
01.05.2019,Google Analytics,B2B - Selected Countries,25,8393
01.05.2019,Google Analytics,GDN Prospecting - India,320,27846
01.05.2019,Google Analytics,GDN Prospecting - Prio 1,79,30061
01.05.2019,Google Analytics,GDN Prospecting - Prio 2,1436,299359
01.05.2019,Google Analytics,GDN Prospecting - Prio 3,300,61121
01.05.2019,Google Analytics,GDN RMKT - India,460,28958
01.05.2019,Google Analytics,GDN RMKT - Prio 1,89,16636
01.05.2019,Google Analytics,GDN RMKT - Prio 2,338,45634
01.05.2019,Google Analytics,GDN RMKT - Prio 3,181,23275
01.05.2019,Google Analytics,GDN - Smart Display - Prio 1,48,4673
01.05.2019,Google Analytics,GDN - Smart Display - Prio 2,1398,206943
01.05.2019,Google Analytics,GDN - Smart Display - Prio 3,279,51055
01.05.2019,Google Analytics,New General Campaign - Africa - Desktop,16,216
01.05.2019,Google Analytics,New General Campaign - Africa - Mobile,96,1104
01.05.2019,Google Analytics,New General Campaign - Arab - Mobile,1,65
01.05.2019,Google Analytics,New General Campaign - Asia - Desktop,8,93
01.05.2019,Google Analytics,New General Campaign - Asia - Mobile,22,117
01.05.2019,Google Analytics,New General Campaign - AUS - Desktop,26,920
01.05.2019,Google Analytics,New General Campaign - AUS - Mobile,25,562
01.05.2019,Google Analytics,New General Campaign - AUT - Desktop,18,333
01.05.2019,Google Analytics,New General Campaign - AUT - Mobile,17,312
01.05.2019,Google Analytics,New General Campaign - BEL - Desktop,7,117
01.05.2019,Google Analytics,New General Campaign - BEL - Mobile,9,56
01.05.2019,Google Analytics,New General Campaign - BUL - Desktop,4,125
01.05.2019,Google Analytics,New General Campaign - BUL - Mobile,11,130
01.05.2019,Google Analytics,New General Campaign - CAN - Desktop,34,838
01.05.2019,Google Analytics,New General Campaign - CAN - Mobile,31,856
01.05.2019,Google Analytics,New General Campaign - CH - Desktop,16,302
01.05.2019,Google Analytics,New General Campaign - CH - Mobile,14,200
01.05.2019,Google Analytics,New General Campaign - CRO - Desktop,4,141
01.05.2019,Google Analytics,New General Campaign - CRO - Mobile,3,104
01.05.2019,Google Analytics,New General Campaign - CZE - Desktop,11,313
01.05.2019,Google Analytics,New General Campaign - CZE - Mobile,2,53
01.05.2019,Google Analytics,New General Campaign - DEN - Desktop,4,132
01.05.2019,Google Analytics,New General Campaign - ESP - Desktop,8,620
01.05.2019,Google Analytics,New General Campaign - ESP - Mobile,11,173
01.05.2019,Google Analytics,New General Campaign - Europe - Desktop,45,1177
01.05.2019,Google Analytics,New General Campaign - Europe - Mobile,71,940
01.05.2019,Google Analytics,New General Campaign - FIN - Desktop,1,79
01.05.2019,Google Analytics,New General Campaign - FIN - Mobile,1,68
01.05.2019,Google Analytics,New General Campaign - FRA - Desktop,12,585
01.05.2019,Google Analytics,New General Campaign - FRA - Mobile,105,996
01.05.2019,Google Analytics,New General Campaign - GER - Desktop,106,2726
01.05.2019,Google Analytics,New General Campaign - GRE - Desktop,8,145
01.05.2019,Google Analytics,New General Campaign - GRE - Mobile,17,315
01.05.2019,Google Analytics,New General Campaign - HKG - Mobile,2,57
01.05.2019,Google Analytics,New General Campaign - HUN - Desktop,10,340
01.05.2019,Google Analytics,New General Campaign - HUN - Mobile,10,99
01.05.2019,Google Analytics,New General Campaign - IND - Desktop,68,1666
01.05.2019,Google Analytics,New General Campaign - IND - Mobile,586,3524
01.05.2019,Google Analytics,New General Campaign - IRE - Desktop,3,32
01.05.2019,Google Analytics,New General Campaign - IRE - Mobile,7,98
01.05.2019,Google Analytics,New General Campaign - ISR - Desktop,9,149
01.05.2019,Google Analytics,New General Campaign - ISR - Mobile,10,143
01.05.2019,Google Analytics,New General Campaign - ITA - Desktop,78,1862
01.05.2019,Google Analytics,New General Campaign - ITA - Mobile,92,1173
01.05.2019,Google Analytics,New General Campaign - JPN - Mobile,1,2
01.05.2019,Google Analytics,New General Campaign - Latin - Desktop,43,1233
01.05.2019,Google Analytics,New General Campaign - Latin - Mobile,55,856
01.05.2019,Google Analytics,New General Campaign - MAL - Desktop,9,153
01.05.2019,Google Analytics,New General Campaign - MAL - Mobile,38,546
01.05.2019,Google Analytics,New General Campaign - NEL - Desktop,5,165
01.05.2019,Google Analytics,New General Campaign - NEL - Mobile,25,271
01.05.2019,Google Analytics,New General Campaign - NOR - Desktop,1,162
01.05.2019,Google Analytics,New General Campaign - NOR - Mobile,8,157
01.05.2019,Google Analytics,New General Campaign - NZE - Desktop,2,74
01.05.2019,Google Analytics,New General Campaign - OMA - Mobile,9,92
01.05.2019,Google Analytics,New General Campaign - POL - Desktop,17,556
01.05.2019,Google Analytics,New General Campaign - POL - Mobile,2,116
01.05.2019,Google Analytics,New General Campaign - POR - Desktop,5,243
01.05.2019,Google Analytics,New General Campaign - POR - Mobile,10,310
01.05.2019,Google Analytics,New General Campaign - Rest - Desktop,50,999
01.05.2019,Google Analytics,New General Campaign - Rest - Mobile,164,1350
01.05.2019,Google Analytics,New General Campaign - ROM - Desktop,24,707
01.05.2019,Google Analytics,New General Campaign - ROM - Mobile,58,1257
01.05.2019,Google Analytics,New General Campaign - RUS - Desktop,6,261
01.05.2019,Google Analytics,New General Campaign - RUS - Mobile,9,206
01.05.2019,Google Analytics,New General Campaign - SAU - Desktop,13,251
01.05.2019,Google Analytics,New General Campaign - SAU - Mobile,49,692
01.05.2019,Google Analytics,New General Campaign - SKO - Desktop,1,94
01.05.2019,Google Analytics,New General Campaign - SKO - Mobile,6,132
01.05.2019,Google Analytics,New General Campaign - SLO - Desktop,8,98
01.05.2019,Google Analytics,New General Campaign - SLO - Mobile,7,103
01.05.2019,Google Analytics,New General Campaign - SWE - Desktop,13,198
01.05.2019,Google Analytics,New General Campaign - SWE - Mobile,8,194
01.05.2019,Google Analytics,New General Campaign - TAW - Desktop,4,96
01.05.2019,Google Analytics,New General Campaign - TAW - Mobile,10,118
01.05.2019,Google Analytics,New General Campaign - UAE - Desktop,16,334
01.05.2019,Google Analytics,New General Campaign - UAE - Mobile,18,293
01.05.2019,Google Analytics,New General Campaign - UK - Desktop,61,1940
01.05.2019,Google Analytics,New General Campaign - UK - Mobile,104,1431
01.05.2019,Google Analytics,New General Campaign - USA - Desktop,71,2753
01.05.2019,Google Analytics,New General Campaign - USA - Mobile,114,3113
01.05.2019,Google Analytics,YouTube TrueView - Prio 1 - Leads,34,6065
01.05.2019,Google Analytics,YouTube TrueView - Prio 2 - Leads,125,13917
01.05.2019,Mailchimp,Funnel 175 - Abdominal BachelorClass- #7,12,
01.05.2019,Mailchimp,Funnel 175 - Abdominal BachelorClass- #8,11,
01.05.2019,Mailchimp,Funnel 175 - Echo Masterclass - #7,10,
01.05.2019,Mailchimp,Funnel 175 - Echo Masterclass - #8,10,
01.05.2019,Mailchimp,Funnel 175 - Emergency BachelorClass- #8,3,
01.05.2019,Mailchimp,Funnel 175 - Musculoskeletal BachelorClass- #7,2,
01.05.2019,Mailchimp,Funnel 175 - Musculoskeletal BachelorClass- #8,1,
01.05.2019,Mailchimp,Funnel 175 - Pediatric BachelorClass  - #8,2,
01.05.2019,Mailchimp,Funnel 175 - POCUS FocusClass- #7,1,
01.05.2019,Mailchimp,Funnel 175 - POCUS FocusClass- #8,10,
01.05.2019,Mailchimp,Funnel 175 - Speckle Tracking Masterclass - #8,5,
01.05.2019,Mailchimp,Funnel 175 - TEE MasterClass - #8,1,
01.05.2019,Mailchimp,Funnel 175 - Vascular Lower Extremity BachelorClass - #7,3,
01.05.2019,Mailchimp,Funnel 175 - Vascular Lower Extremity BachelorClass - #8,1,
02.05.2019,Facebook Ads,Lead Generation,1546,172694
02.05.2019,Facebook Ads,Like Ads,253,2993
02.05.2019,Google Adwords,B2B - Leads,16,746
02.05.2019,Google Adwords,B2B - Selected Countries,34,8070
02.05.2019,Google Adwords,GDN Prospecting - India,260,37591
02.05.2019,Google Adwords,GDN Prospecting - Prio 1,103,30592
02.05.2019,Google Adwords,GDN Prospecting - Prio 2,254,91928
02.05.2019,Google Adwords,GDN Prospecting - Prio 3,332,83924
02.05.2019,Google Adwords,GDN RMKT - India,326,28738
02.05.2019,Google Adwords,GDN RMKT - Prio 1,63,15942
02.05.2019,Google Adwords,GDN RMKT - Prio 2,358,59024
02.05.2019,Google Adwords,GDN RMKT - Prio 3,202,23197
02.05.2019,Google Adwords,GDN - Smart Display - Prio 1,11,3445
02.05.2019,Google Adwords,GDN - Smart Display - Prio 2,1167,254572
02.05.2019,Google Adwords,GDN - Smart Display - Prio 3,327,62386
02.05.2019,Google Adwords,New General Campaign - Africa - Desktop,9,280
02.05.2019,Google Adwords,New General Campaign - Africa - Mobile,62,1116
02.05.2019,Google Adwords,New General Campaign - Arab - Mobile,3,52
02.05.2019,Google Adwords,New General Campaign - Asia - Desktop,4,90
02.05.2019,Google Adwords,New General Campaign - Asia - Mobile,12,211
02.05.2019,Google Adwords,New General Campaign - AUS - Desktop,20,1018
02.05.2019,Google Adwords,New General Campaign - AUS - Mobile,26,572
02.05.2019,Google Adwords,New General Campaign - AUT - Desktop,14,448
02.05.2019,Google Adwords,New General Campaign - AUT - Mobile,18,398
02.05.2019,Google Adwords,New General Campaign - BEL - Desktop,8,185
02.05.2019,Google Adwords,New General Campaign - BEL - Mobile,5,39
02.05.2019,Google Adwords,New General Campaign - BUL - Desktop,2,129
02.05.2019,Google Adwords,New General Campaign - BUL - Mobile,8,197
02.05.2019,Google Adwords,New General Campaign - CAN - Desktop,35,1185
02.05.2019,Google Adwords,New General Campaign - CAN - Mobile,34,889
02.05.2019,Google Adwords,New General Campaign - CH - Desktop,15,408
02.05.2019,Google Adwords,New General Campaign - CH - Mobile,5,103
02.05.2019,Google Adwords,New General Campaign - CRO - Desktop,5,215
02.05.2019,Google Adwords,New General Campaign - CRO - Mobile,9,114
02.05.2019,Google Adwords,New General Campaign - CZE - Desktop,8,479
02.05.2019,Google Adwords,New General Campaign - CZE - Mobile,1,63
02.05.2019,Google Adwords,New General Campaign - DEN - Desktop,8,134
02.05.2019,Google Adwords,New General Campaign - DEN - Mobile,2,54
02.05.2019,Google Adwords,New General Campaign - ESP - Desktop,7,857
02.05.2019,Google Adwords,New General Campaign - ESP - Mobile,14,205
02.05.2019,Google Adwords,New General Campaign - Europe - Desktop,43,1816
02.05.2019,Google Adwords,New General Campaign - Europe - Mobile,115,1353
02.05.2019,Google Adwords,New General Campaign - FIN - Desktop,4,162
02.05.2019,Google Adwords,New General Campaign - FIN - Mobile,1,85
02.05.2019,Google Adwords,New General Campaign - FRA - Desktop,11,862
02.05.2019,Google Adwords,New General Campaign - FRA - Mobile,57,822
02.05.2019,Google Adwords,New General Campaign - GER - Desktop,89,2842
02.05.2019,Google Adwords,New General Campaign - GRE - Desktop,7,252
02.05.2019,Google Adwords,New General Campaign - GRE - Mobile,5,432
02.05.2019,Google Adwords,New General Campaign - HKG - Desktop,1,82
02.05.2019,Google Adwords,New General Campaign - HKG - Mobile,9,134
02.05.2019,Google Adwords,New General Campaign - HUN - Desktop,5,305
02.05.2019,Google Adwords,New General Campaign - HUN - Mobile,4,136
02.05.2019,Google Adwords,New General Campaign - IND - Desktop,71,1921
02.05.2019,Google Adwords,New General Campaign - IND - Mobile,416,3378
02.05.2019,Google Adwords,New General Campaign - IRE - Desktop,1,30
02.05.2019,Google Adwords,New General Campaign - IRE - Mobile,1,77
02.05.2019,Google Adwords,New General Campaign - ISR - Desktop,3,141
02.05.2019,Google Adwords,New General Campaign - ISR - Mobile,11,111
02.05.2019,Google Adwords,New General Campaign - ITA - Desktop,50,1957
02.05.2019,Google Adwords,New General Campaign - ITA - Mobile,90,1564
02.05.2019,Google Adwords,New General Campaign - Latin - Desktop,33,2048
02.05.2019,Google Adwords,New General Campaign - Latin - Mobile,65,922
02.05.2019,Google Adwords,New General Campaign - MAL - Desktop,13,208
02.05.2019,Google Adwords,New General Campaign - MAL - Mobile,49,765
02.05.2019,Google Adwords,New General Campaign - NEL - Desktop,5,185
02.05.2019,Google Adwords,New General Campaign - NEL - Mobile,17,394
02.05.2019,Google Adwords,New General Campaign - NOR - Desktop,10,265
02.05.2019,Google Adwords,New General Campaign - NOR - Mobile,8,172
02.05.2019,Google Adwords,New General Campaign - NZE - Desktop,4,123
02.05.2019,Google Adwords,New General Campaign - OMA - Desktop,2,19
02.05.2019,Google Adwords,New General Campaign - OMA - Mobile,3,45
02.05.2019,Google Adwords,New General Campaign - POL - Desktop,11,586
02.05.2019,Google Adwords,New General Campaign - POL - Mobile,3,141
02.05.2019,Google Adwords,New General Campaign - POR - Desktop,2,189
02.05.2019,Google Adwords,New General Campaign - POR - Mobile,6,344
02.05.2019,Google Adwords,New General Campaign - Rest - Desktop,59,1019
02.05.2019,Google Adwords,New General Campaign - Rest - Mobile,116,1294
02.05.2019,Google Adwords,New General Campaign - ROM - Desktop,16,850
02.05.2019,Google Adwords,New General Campaign - ROM - Mobile,74,1890
02.05.2019,Google Adwords,New General Campaign - RUS - Desktop,7,314
02.05.2019,Google Adwords,New General Campaign - RUS - Mobile,13,284
02.05.2019,Google Adwords,New General Campaign - SAU - Desktop,7,224
02.05.2019,Google Adwords,New General Campaign - SAU - Mobile,46,564
02.05.2019,Google Adwords,New General Campaign - SKO - Mobile,7,168
02.05.2019,Google Adwords,New General Campaign - SLO - Desktop,4,122
02.05.2019,Google Adwords,New General Campaign - SWE - Desktop,11,272
02.05.2019,Google Adwords,New General Campaign - SWE - Mobile,4,198
02.05.2019,Google Adwords,New General Campaign - TAW - Desktop,4,150
02.05.2019,Google Adwords,New General Campaign - TAW - Mobile,17,195
02.05.2019,Google Adwords,New General Campaign - UAE - Desktop,13,194
02.05.2019,Google Adwords,New General Campaign - UAE - Mobile,19,238
02.05.2019,Google Adwords,New General Campaign - UK - Desktop,32,1643
02.05.2019,Google Adwords,New General Campaign - UK - Mobile,90,1466
02.05.2019,Google Adwords,New General Campaign - USA - Desktop,76,2849
02.05.2019,Google Adwords,New General Campaign - USA - Mobile,121,3125
02.05.2019,Google Adwords,YouTube TrueView - Prio 1 - Leads,28,5135
02.05.2019,Google Adwords,YouTube TrueView - Prio 2 - Leads,70,12734
02.05.2019,Google Analytics,B2B - Leads,15,748
02.05.2019,Google Analytics,B2B - Selected Countries,31,7681
02.05.2019,Google Analytics,GDN Prospecting - India,232,35239
02.05.2019,Google Analytics,GDN Prospecting - Prio 1,90,29959
02.05.2019,Google Analytics,GDN Prospecting - Prio 2,236,88252
02.05.2019,Google Analytics,GDN Prospecting - Prio 3,233,55515
02.05.2019,Google Analytics,GDN RMKT - India,286,25980
02.05.2019,Google Analytics,GDN RMKT - Prio 1,54,15292
02.05.2019,Google Analytics,GDN RMKT - Prio 2,332,56831
02.05.2019,Google Analytics,GDN RMKT - Prio 3,128,18774
02.05.2019,Google Analytics,GDN - Smart Display - Prio 1,8,3184
02.05.2019,Google Analytics,GDN - Smart Display - Prio 2,1108,245609
02.05.2019,Google Analytics,GDN - Smart Display - Prio 3,246,38252
02.05.2019,Google Analytics,New General Campaign - Africa - Desktop,8,281
02.05.2019,Google Analytics,New General Campaign - Africa - Mobile,61,1121
02.05.2019,Google Analytics,New General Campaign - Arab - Mobile,1,52
02.05.2019,Google Analytics,New General Campaign - Asia - Desktop,3,93
02.05.2019,Google Analytics,New General Campaign - Asia - Mobile,7,213
02.05.2019,Google Analytics,New General Campaign - AUS - Desktop,14,1026
02.05.2019,Google Analytics,New General Campaign - AUS - Mobile,17,573
02.05.2019,Google Analytics,New General Campaign - AUT - Desktop,14,451
02.05.2019,Google Analytics,New General Campaign - AUT - Mobile,18,402
02.05.2019,Google Analytics,New General Campaign - BEL - Desktop,8,185
02.05.2019,Google Analytics,New General Campaign - BEL - Mobile,5,39
02.05.2019,Google Analytics,New General Campaign - BUL - Desktop,6,134
02.05.2019,Google Analytics,New General Campaign - BUL - Mobile,7,197
02.05.2019,Google Analytics,New General Campaign - CAN - Desktop,25,1190
02.05.2019,Google Analytics,New General Campaign - CAN - Mobile,29,890
02.05.2019,Google Analytics,New General Campaign - CH - Desktop,14,408
02.05.2019,Google Analytics,New General Campaign - CH - Mobile,5,103
02.05.2019,Google Analytics,New General Campaign - CRO - Desktop,3,217
02.05.2019,Google Analytics,New General Campaign - CRO - Mobile,9,114
02.05.2019,Google Analytics,New General Campaign - CZE - Desktop,7,488
02.05.2019,Google Analytics,New General Campaign - CZE - Mobile,1,67
02.05.2019,Google Analytics,New General Campaign - DEN - Desktop,7,134
02.05.2019,Google Analytics,New General Campaign - DEN - Mobile,2,54
02.05.2019,Google Analytics,New General Campaign - ESP - Desktop,7,870
02.05.2019,Google Analytics,New General Campaign - ESP - Mobile,14,208
02.05.2019,Google Analytics,New General Campaign - Europe - Desktop,52,1857
